url,avgPrice,cosine,lat,lng,memberId,shopId,shop_district,...
http://www.dianping.com/shop/18204661,104,湖北菜,30.527909,114.406519,40213638,18204661,光谷/鲁巷,{}
http://www.dianping.com/shop/67499323,51,火锅,30.541889,114.298657,98723855,67499323,武昌区,{}
http://www.dianping.com/shop/17705951,60,日本料理,30.585694,114.26902,98723855,17705951,万松园,{}
http://www.dianping.com/shop/548639,48,湘菜,30.58236627,114.2243097,98723855,548639,硚口路,{}
http://www.dianping.com/shop/13716105,61,火锅,30.57329,114.284961,2768700,13716105,六渡桥,{}
http://www.dianping.com/shop/66034840,49,面包甜点,30.622414,114.261253,4529157,66034840,汉口火车站,{}
http://www.dianping.com/shop/6445007,36,咖啡厅,30.581058,114.289728,98723855,6445007,江汉路步行街,{}
http://www.dianping.com/shop/57705473,55,西餐,30.58607,114.2992,4529157,57705473,客运港/江滩,{}
http://www.dianping.com/shop/11554436,51,咖啡厅,30.59563,114.28828,4529157,11554436,港澳台风情街,{}
http://www.dianping.com/shop/67370611,32,咖啡厅,30.591359,114.303708,4529157,67370611,客运港/江滩,{}
